us-pa	tanf-s15	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/108-family-violence-policies-and-procedures-108-7-guidance-on-good-cause-waivers-of-specific-tanf-ga-pro/block-4	108.72 Work Requirements	108.72 Work Requirements
us-pa	tanf-s16	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/135-employment-and-training-requirements-135-2-exemptions-from-reset-enrollment/block-4	135.212 Vocational Educational Training and Postsecondary Education	135.212 Vocational Educational Training and Postsecondary Education
us-pa	tanf-s17	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/135-employment-and-training-requirements-135-7-non-compliance-with-reset-requirements/block-3	135.72 Sanctions for Failure to Comply	135.72 Sanctions for Failure to Comply
us-pa	tanf-s18	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/105-category-105-2-tanf-categorical-requirements/block-8	105.26 Extended TANF Categorical Requirements	idual is the parent or specified relative who is providing care for a child under 6 and alternate child care arrangement is unavailable. Not exempt from RESET but has good cause
us-pa	tanf-s19	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/107-the-agreement-of-mutual-responsibility-107-3-discussing-the-amr/block-3	107.32 Using the AMR as an Employment Development Plan	107.32 Using the AMR as an Employment Development Plan
us-pa	tanf-s20	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/110-budget-groups-110-6-tanf-minor-parents/block-1	110.6 TANF Minor Parents	110.6 TANF Minor Parents
us-pa	tanf-s21	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/137-cash-initiatives-137-5-diversion/block-7	137.551 Diversion Income Eligibility	Diversion eligibility, the CAO does not count SSI benefits. WILL THE DIVERSION PAYMENT COVER THE NEEDS? After determining a budget group is eligible for TA
us-pa	tanf-s22	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/107-the-agreement-of-mutual-responsibility-107-6-completing-the-amr/block-12	107.69 Child-Only Cases	107.69 Child-Only Cases
us-pa	tanf-s23	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/123-residence-123-7-changes-in-residence/block-4	123.73 Temporary Absence from Pennsylvania	123.73 Temporary Absence from Pennsylvania
us-pa	tanf-s24	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/108-family-violence-policies-and-procedures-108-10-safeguarding-information-the-fvi-and-other-safety-mea/block-4	108.103 Family Violence Indicator	108.103 Family Violence Indicator
us-pa	tanf-s25	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/104-application-104-5-processing-an-application/block-5	104.54 Application Processing for Households and Families Recently Discontinued 	104.54 Application Processing for Households and Families Recently Discontinued or Denied Benefi
us-pa	tanf-s26	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/177-notices-177-3-advance-notice/block-1	177.3 Advance Notice	177.3 Advance Notice
us-pa	tanf-s27	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/137-cash-initiatives-137-5-diversion/block-10	137.57 Overpayments	137.57 Overpayments
us-pa	tanf-s28	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/104-application-104-4-application-interview/block-10	104.481 CAO responsibilities	1.21(s) A person who has been convicted in federal or state court of fraudulent misrepresentation of where they live in order to receive Cash Assistance, Medical
us-pa	tanf-s30	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/135-employment-and-training-requirements-135-6-special-allowances-for-supportive-services/block-1	135.6 Special Allowances for Supportive Services	135.6 Special Allowances for Supportive Services
us-pa	tanf-s31	us-pa/manual/2026-09-10-tanf-state-policy-manual	us-pa/manual/dhs/cash/150-income-150-3-unearned-income/block-1	150.3 Unearned Income	150.3 Unearned Income
us-ri	tanf-s01	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-32	Page 32	nd resources of individuals required to be included in the assistance filing unit and of those whom the parent has opted to include must be considered
us-ri	tanf-s03	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-59	Page 59	cement activity can be conducted without risk of harm to the child or caretaker relative if taken without the caretaker's cooperation. B. Review of Good Cause
us-ri	tanf-s04	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-45	Page 45	placement or legal commitment through the DCYF. 2.5.6 Citizenship and Qualified Non-Citizen Status A. To be eligible for cash assistance, an otherwise eligible a
us-ri	tanf-s05	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-128	Page 128	to policy on overpayments in § 2.31 of this Part for procedures. 2.18 Standards of Assistance A. Per R.I. Gen. Laws § 40-5.2-10 the RI Works Standards of Assistanc
us-ri	tanf-s06	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-158	Page 158	e within three (3) years, recovery is initiated regardless of the overpayment amount. B. Every effort must be made to recover any overpayment amount in ca
us-ri	tanf-s08	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-107	Page 107	nd the amount of cash assistance payment. Conversely, the appropriate earned income disregard is applied toward any net income after expenses. 6. Income from Roome
us-ri	tanf-s09	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-116	Page 116	e referral of the case to the Department of Human Services, Office of Child Support Services, before child support payments are directed there. In subsequent mont
us-ri	tanf-s10	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-108	Page 108	income after deducting the earned income disregards and any allowable dependent care disregards. B. This amount must be less than the appropriate cash assistance st
us-ri	tanf-s11	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-98	Page 98	A. The resource limit per assistance unit is five thousand dollars ($5,000.00) for all non-
us-ri	tanf-s12	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-99	Page 99	e. 4. Valuation of Vehicles a. Vehicle means a passenger car or other motor vehicle used to provide transportation of persons or goods. b. Each vehicle o
us-ri	tanf-s13	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-131	Page 131	t of such payment would be less than ten dollars ($10.00). B. Monthly Deficit Less Than Ten Dollars ($10.00) 1. If the monthly deficit in a cash as
us-ri	tanf-s14	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-50	Page 50	t caretaker relative who is not in the cash assistance payment. 2.6.2 Hardship Extension to Time Limit A. Any individual approaching either time limit, or who
us-ri	tanf-s15	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-3	Page 3	ty 2.10.3 Work Policy and Procedures 2.11 Required Participation in Work Activities and Opportunities 2.11.1 One Parent Family 2.11.2 Two-Parent Family
us-ri	tanf-s16	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-69	Page 69	es. Two (2) parent work opportunities shall be defined as follows: 1. Core Activities: a. Unsubsidized employment; b. Subsidized private sector employment;
us-ri	tanf-s17	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-59	Page 59	ration requirements without good cause results in the imposition of a sanction as outlined in § 2.7.8 of this Part. OCSS notifies the DHS representa
us-ri	tanf-s19	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-85	Page 85	arent who, without good cause, has failed to enter into an individual employment plan or has failed to comply with their individual employment plan, as req
us-ri	tanf-s20	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-88	Page 88	(1) Is under the age of eighteen (18) (minor parent); and (2) Has a child; or b. A family consisting of a person under th
us-ri	tanf-s22	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-121	Page 121	assistance standard for a plan size including the parent. (ii) If the ineligible parent has dependents also ineligible solely because they do not meet progra
us-ri	tanf-s23	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-43	Page 43	D. Temporary Absence from Home 1. A "home" exists while the parent exercises responsibilit
us-ri	tanf-s24	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-91	Page 91	regnant minor to the TFD Program worker they may elect to conduct the Family Violence Option Assessment alone, refer the parent to the domestic violence advocate
us-ri	tanf-s25	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-152	Page 152	A. The eligibility system stores the next redetermination date for each active case. One (1) month before the month in which th
us-ri	tanf-s26	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-165	Page 165	ight to request a hearing within thirty (30) days of the Department's notice of action. If a request for a hearing is made within the ten (10) day advance n
us-ri	tanf-s27	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-155	Page 155	sehold, such as an authorized representative, who actually caused the overpayment. 2.24.3 Underpayments A. Correction of Underpayment. The appropriate
us-ri	tanf-s29	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-141	Page 141	-5.2, in any electronic benefit transfer transaction (EBT) in: 1. Any liquor store; or 2. Any casino, gambling casino, or gaming establishment; or 3. An
us-ri	tanf-s30	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-80	Page 80	d to communicate other information such as entered employment. 2.11.7 Supportive Services A. A recipient may receive, as appropriate, allowances for transporta
us-ri	tanf-s31	us-ri/regulation/2026-09-10-tanf-state-policy-manual	us-ri/regulation/218-ricr/20/00/2/page-124	Page 124	f cash assistance for the minor parent and their dependent(s). 2.16.3 Deeming of Grandparent's Income A. When determining financial eligibility for ca
us-sc	tanf-s01	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-40	Page 40	a full family sanction. 1. Approval Notice The notice of eligibility must include: A. Prorated benefit amount for first month B. Full monthly benefit
us-sc	tanf-s02	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-77	Page 77	ire additional job contacts if necessary. 4.12 Education Requirement Dependent children under age 18 of TANF applicants and recipients, must be enrolled in primary or sec
us-sc	tanf-s03	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-56	Page 56	_________________________________________________________________ 56 Caretaker relative and spouse live in the home and receive for child(ren). Include caret
us-sc	tanf-s04	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-65	Page 65	65 non-citizen who entered the U.S. before August 22, 1996. However, PRWORA substantially restricted immigrants' eligibility for means-tested ben
us-sc	tanf-s05	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-133	Page 133	it amount) (divided by # of days in application month) Example: 8.15 Need Standard Table The gross income limit, need standard and payment standard for
us-sc	tanf-s06	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-133	Page 133	: 8.15 Need Standard Table The gross income limit, need standard and payment standard for TANF are revised each October 1st to reflect the annual adjustmen
us-sc	tanf-s07	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-133	Page 133	of days in application month) Example: 8.15 Need Standard Table The gross income limit, need standard and payment standard for TANF are revised each October
us-sc	tanf-s08	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-132	Page 132	ncome budgeted. 4. $100 Disregard Recipients are eligible for a $100 earned income disregard following the fourth month of the 50% disregard. This is a continuing
us-sc	tanf-s09	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-86	Page 86	86 a. Good cause claim approved. CSSD will not proceed to establish paternity/obtain support. b. Good cause claim denied. CSSD will establish pater
us-sc	tanf-s10	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-360	Page 360	to add that support services must be work related or needed to meet a work-related expense. Also, this section has added that transitional services will be limi
us-sc	tanf-s11	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-91	Page 91	uid 6.2 Resource Value The value of the benefit group's (BG's) total countable resources is used to determine if the resources are within the eligibility limi
us-sc	tanf-s12	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-95	Page 95	as been determined, a decision must be made as to the fair market and equity value of the vehicle. It also must be determined whether or not the vehicle is totally exe
us-sc	tanf-s13	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-133	Page 133	_____________________________________________________________ 133 1. Proration of Initial Month The benefit amount for the initial month is prorated
us-sc	tanf-s14	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-288	Page 288	in either CARES or the Two-Parent Program are exempt from the Federal 60-month time limit. All families included in CARES are also exempt from the State
us-sc	tanf-s15	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-179	Page 179	_______________________ 179 Chapter 14 TANF Participation Rates The work participation requirements are designed to meet the needs of participants, assist p
us-sc	tanf-s16	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-188	Page 188	___________________________________________________________ 188 15.4 Vocational Educational Training (VOCE) Vocational educational training consists of organized educatio
us-sc	tanf-s17	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-89	Page 89	d AP as the father of a child are considered to be 100% accurate. The sanction may not be waived if the recipient contends the blood test or genetic
us-sc	tanf-s19	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-292	Page 292	omestic violence – safety • Child Care and child well-being 6. CARES Family Plan The Family Plan will be completed for the family of CARES participant
us-sc	tanf-s20	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-130	Page 130	____________ 130 NOTE: All earned or unearned income received by the minor parent must be considered when budgeting the case unless specifically exclud
us-sc	tanf-s22	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-153	Page 153	– benefits are paid to someone other than the TANF recipient. B. Some child only cases – no adult is included in the payment amount. NOTE: Child only
us-sc	tanf-s23	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-397	Page 397	ood, marriage or adoption within the fifth degree of kinship. 3.7(1) Temporary Absence (Time Frame for Reporting Permanent Absence): This section has been u
us-sc	tanf-s24	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-136	Page 136	applicant may reapply at any time. 9.5 Review of Good Cause Domestic/Family Violence Waiver at Redetermination A review of a good cause domestic/family violence
us-sc	tanf-s25	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-135	Page 135	______________________________________________________ 135 Chapter 9 Redeterminations and Changes 9.1 Definition/Redeterminations A redetermination is a
us-sc	tanf-s26	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-140	Page 140	A change in the manner or form of payment to a protective payment 1. Timely Notice A timely notice is a notice which must be mailed at least 10 days bef
us-sc	tanf-s27	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-260	Page 260	__________________________________________________________ 260 If an underpayment occurred in a previous eligibility period, it can be corrected by Eco
us-sc	tanf-s28	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-80	Page 80	rbal response to the question “Are you or anyone who lives with you a fleeing felon or probation/parole violator” is “yes”, the Agency will contact the N
us-sc	tanf-s29	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-154	Page 154	ent for merchandise or a service at any of the following locations: ➢ Liquor Stores – this means any retail establishment that primarily sells intoxicati
us-sc	tanf-s30	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-361	Page 361	Manual Section 19.16, #3 has been revised to remove any reference to Transitional Support Services (TSS), as transitional clients will now only be eligible for
us-sc	tanf-s31	us-sc/manual/2026-09-10-tanf-state-policy-manual	us-sc/manual/dss/tanf-policy-manual/page-72	Page 72	ing an Affidavit of Support (I-864). If there are joint sponsors, the deemed income and resources of all sponsors would be counted for the non-citizen.
us-sd	tanf-s01	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/01/16/block-1	Rule 67:10:01:16 Assistance unit ineligible after 60 months.	Rule 67:10:01:16 Assistance unit ineligible after 60 months.
us-sd	tanf-s03	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/01/11/block-1	Rule 67:10:01:11 Temporary absence of child -- Caretaker relative required to no	Rule 67:10:01:11 Temporary absence of child -- Caretaker relative required to notify department.
us-sd	tanf-s04	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/01/08/block-1	Rule 67:10:01:08 Assistance for qualified alien.	Rule 67:10:01:08 Assistance for qualified alien.
us-sd	tanf-s06	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/05/02/block-1	ARSD 67:10:05:02 Computing amount of assistance grant -- Limitation.	ARSD 67:10:05:02 Computing amount of assistance grant -- Limitation.
us-sd	tanf-s08	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/03/05/block-1	Rule 67:10:03:05 Standard earned income deduction.	Rule 67:10:03:05 Standard earned income deduction.
us-sd	tanf-s11	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/04/03/block-1	Rule 67:10:04:03 Maximum resource limit.	Rule 67:10:04:03 Maximum resource limit.
us-sd	tanf-s13	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/03/10/block-1	Rule 67:10:03:10 Periodic and lease income considered.	ate of the continuing eligibility determination, the department shall prorate for the current fiscal year the lease income received in the previous
us-sd	tanf-s15	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/06/05/block-1	Rule 67:10:06:05 Work activities.	Rule 67:10:06:05 Work activities.
us-sd	tanf-s16	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/06/13/block-1	Rule 67:10:06:13 Work activities -- Vocational educational training.	Rule 67:10:06:13 Work activities -- Vocational educational training.
us-sd	tanf-s17	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/01/27/block-1	Rule 67:10:01:27 Good cause for refusing to cooperate.	Rule 67:10:01:27 Good cause for refusing to cooperate.
us-sd	tanf-s19	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/06/02/block-1	Rule 67:10:06:02 Personal responsibility plan.	Rule 67:10:06:02 Personal responsibility plan.
us-sd	tanf-s20	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/03/07/block-1	Rule 67:10:03:07 Consideration of income of parent of minor parent.	Rule 67:10:03:07 Consideration of income of parent of minor parent.
us-sd	tanf-s23	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/04/05/block-1	Rule 67:10:04:05 Individual temporarily absent from home -- Conditions for exclu	Rule 67:10:04:05 Individual temporarily absent from home -- Conditions for exclusion.
us-sd	tanf-s25	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/01/34/block-1	Rule 67:10:01:34 Biannual redetermination of good cause -- Notice of rescindment	Rule 67:10:01:34 Biannual redetermination of good cause -- Notice of rescindment.
us-sd	tanf-s26	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/07/14/block-1	Rule 67:10:07:14 Fair hearing.	Rule 67:10:07:14 Fair hearing.
us-sd	tanf-s27	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/05/12/block-1	Rule 67:10:05:12 Recovery of overpayments from assistance unit.	Rule 67:10:05:12 Recovery of overpayments from assistance unit.
us-sd	tanf-s31	us-sd/regulation/2026-09-10-tanf-state-policy-manual	us-sd/regulation/arsd/67/10/03/18/block-1	Rule 67:10:03:18 Treatment of lump sum income.	Rule 67:10:03:18 Treatment of lump sum income.
us-tn	tanf-s01	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-16/page-1	Page 1	rovide customers the opportunity to exclude their new spouse from the assistance unit for up to three (3) calendar months following the date of the marriag
us-tn	tanf-s03	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-03/page-2	Page 2	in the home of a parent or certain relative who is within a speciﬁed degree of relationship to the child. Relatives must be within the speciﬁed degree of relatio
us-tn	tanf-s05	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-05/page-4	Page 4	eﬁnitions/Acronyms Term Deﬁnition AU Assistance Unit CNS Consolidated Need Standard Consolidated Need Standard The amount of income an assistance unit wo
us-tn	tanf-s06	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-24/page-2	Page 2	once T-SNAP is approved. Payment Determination 1. The work incentive payment amount will be determined by issuing the maximum grant allotment for all eli
us-tn	tanf-s07	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-05/page-2	Page 2	. Annual income is divided by 12. 5. Gross income is tested against a Gross Income Standard (GIS) which is 185% of the Consolidated Need Standard (CNS) for the a
us-tn	tanf-s08	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-24/page-2	Page 2	Subject: Families First Work Incentive Payments Policy 23.24 Date of Last Review: 06/26/2024 Eﬀective Date: 07/01/2
us-tn	tanf-s09	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-11/page-3	Page 3	Subject: Families First Child Support Cooperation Policy 23.11 Date of Last Review: 12/03/2023 Eﬀective Date: 12/15/20
us-tn	tanf-s10	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-22/page-2	Page 2	child care is required for them to fulﬁll the obligations on the PRP. Child Care Disregard Families First caretakers who are employed or in a work and/or educat
us-tn	tanf-s11	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-04/page-2	Page 2	Subject: Families First Resource Eligibility Policy 23.04 Date of Last Review: 01/10/2024 Eﬀective Date: 01/15/20
us-tn	tanf-s13	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-04/page-2	Page 2	ountable resource. 2. A resource that has been excluded because it is prorated income and has been commingled in an account with countable resource
us-tn	tanf-s14	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-14/page-1	Page 1	received will count toward the caretaker relative’s sixty (60) month lifetime limit as outlined in policy 23.14 Families First Time Limits. Countable Mon
us-tn	tanf-s15	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-13/page-5	Page 5	to participate in Families First. • Work and/or educational activity participation hours for individuals who are victims of domestic violence and are unable t
us-tn	tanf-s16	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-13/page-2	Page 2	se to attend thirty (30) hours of a work and/or educational activity. Core Activities Only the following core work activities will be countable Personal Re
us-tn	tanf-s17	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-13/page-6	Page 6	Customers who volunteer are not required to participate and cannot be sanctioned. a. If an exempt single parent volunteers prior to the time their c
us-tn	tanf-s19	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-07/page-1	Page 1	Date of Next Review: 11/30/2027 RDA: SW22 Page 1 of 4 Families First Personal Responsibility Plans Policy 23.07 Eﬀective: July 1, 2023 Introduction All adults and mino
us-tn	tanf-s20	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-07/page-1	Page 1	Plans Policy 23.07 Eﬀective: July 1, 2023 Introduction All adults and minor parents in a Families First Assistance Unit must sign a Personal Responsibil
us-tn	tanf-s21	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-23/page-2	Page 2	Subject: Families First Work Diversion Payments Policy 23.23 Date of Last Review: 10/18/2023 Eﬀective Date:
us-tn	tanf-s22	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-22/page-2	Page 2	2023 Date of Next Review: 11/16/2026 RDA: SW22 Page 2 of 5 4. At-Risk Child-Only (ARCO) is for Families First child-only caretakers who meet Transitio
us-tn	tanf-s23	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-03/page-1	Page 1	for Families First, all assistance unit members must be enumerated, a resident of the State of Tennessee, and a citizen of the United States or qualiﬁed non-citi
us-tn	tanf-s24	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-13/page-5	Page 5	r an ADAAA accommodation will be exempt during the assessment period. Victims of Domestic Violence In order to accommodate victims who are actively seeking safety and/o
us-tn	tanf-s25	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-01/page-4	Page 4	Subject: Families First Application Process Policy 23.01 Date of Last Review: 06/26/2024 Eﬀective Date: 07/01/20
us-tn	tanf-s26	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-01/page-4	Page 4	r to report changes within ten (10) calendar days of the change. 4. A fair hearing statement is included with all notices. The fair hearing statement co
us-tn	tanf-s27	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-19/page-2	Page 2	Subject: Families First Overpayments and Underpayments Policy 23.19 Date of Last Review: 11/08/2023 Eﬀect
us-tn	tanf-s28	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-02/page-3	Page 3	to receive assistance simultaneously from two (2) or more states. 5. Fleeing felons who have knowledge that they are or could be wanted for a felony lev
us-tn	tanf-s29	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-12/page-3	Page 3	impersonators, or similar entertainers. ATM Automated Teller Machine Casinos, gaming establishments, and/or gambling casinos These three terms are
us-tn	tanf-s30	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-24/page-2	Page 2	Subject: Families First Work Incentive Payments Policy 23.24 Date of Last Review: 06/26/2024 Eﬀective Date: 07/01/2
us-tn	tanf-s31	us-tn/manual/2026-09-10-tanf-state-policy-manual	us-tn/manual/dhs/families-first/23-05/page-1	Page 1	available to the assistance unit (AU) must be explored, and the gross countable income from all sources must be veriﬁed prior to approval, continuation, or
